data.id	seg.size	status	RMS
c0_xy	87	1	-1
c0_xy	18	1	-1
c0_xy	42	1	-1
c0_xy	50	1	-1
c0_xy	173	1	-1
c0_xy	100	1	-1
c0_xy	88	1	-1
c0_xy	127	1	-1
c0_xy	88	1	-1
c0_xy	65	1	-1
c0_xy	86	1	-1
c0_xy	100	1	-1
c0_xy	42	1	-1
c0_xy	402	1	-1
c0_xy	37	1	-1
c0_xy	87	1	-1
c0_xz	3	-1	-2
c0_xz	2231	0	0.313279
c0_xz	36	1	-1
c0_xz	73	1	-1
c0_xz	1902	0	0.867958
c0_xz	1970	0	0.399636
c0_xz	1234	0	0.59713
c0_xz	1966	0	0.265878
c0_xz	1221	0	0.53548
c0_xz	187	1	-1
c0_xz	18	1	-1
c0_xz	2179	0	0.317603
c0_xz	1383	0	0.449708
c0_xz	2117	0	0.336615
c0_xz	2291	0	0.363311
c0_xz	476	1	-1
c0_xz	887	1	-1
c0_xz	1482	0	0.419749
c0_xz	2004	0	0.320771
c0_xz	2356	0	0.347098
c0_xz	975	1	-1
c0_xz	1890	0	0.472977
c0_xz	2	1	-1
c0_xz	1839	0	0.333412
c0_xz	362	1	-1
c0_xz	271	1	-1
c0_xz	2182	0	0.643159
c0_xz	1634	0	0.519908
c0_xz	2304	0	0.370396
c0_xz	1134	1	-1
c0_xz	889	1	-1
c0_xz	509	0	0.276956
c0_xz	1574	0	0.495292
c0_xz	6	1	-1
c0_xz	56	1	-1
c0_xz	964	1	-1
c0_xz	2021	0	0.359593
c0_xz	141	1	-1
c0_xz	976	1	-1
c0_xz	925	1	-1
c0_xz	1891	0	0.331506
c0_xz	545	1	-1
c0_xz	8	1	-1
c0_xz	1836	0	0.379032
c0_xz	26	1	-1
c0_xz	8	1	-1
c0_xz	284	1	-1
c0_xz	524	0	0.6655
c0_xz	1422	0	0.243514
c0_xz	1005	1	-1
c0_xz	7	1	-1
c0_xz	1676	1	-1
c0_xz	1181	0	0.445427
c0_xz	251	1	-1
c0_xz	1637	0	0.593436
c0_xz	2043	0	0.589023
c0_xz	1811	0	0.473154
c0_xz	1368	0	0.379115
c0_xz	1832	1	-1
c0_xz	1635	0	0.440762
c0_xz	1200	0	0.481034
c0_xz	1435	0	0.519324
c0_xz	388	1	-1
c0_xz	1502	1	-1
c0_xz	1660	0	0.558746
c0_xz	7	1	-1
c0_xz	1206	0	0.636692
c0_xz	559	0	0.300282
c0_xz	758	1	-1
c0_xz	593	1	-1
c0_yz	2	-1	-2
c0_yz	493	0	0.322159
c0_yz	2006	0	0.599873
c0_yz	735	2	-1
c0_yz	2267	0	0.31973
c0_yz	1584	0	0.34588
c0_yz	2322	0	0.571456
c0_yz	2287	0	0.459701
c0_yz	25	1	-1
c0_yz	2002	0	0.30683
c0_yz	1372	0	1.09802
c0_yz	421	0	0.772183
c0_yz	975	0	0.506915
